Lng,Lat,square,livingRoom,drawingRoom,kitchen,bathRoom,ladderRatio,elevator,subway,floor_new,constructionTime_new,buildingType_1.0,buildingType_2.0,buildingType_3.0,buildingType_4.0,buildingStructure_1,buildingStructure_2,buildingStructure_3,buildingStructure_4,buildingStructure_5,buildingStructure_6,totalPrice,predict_price,error
116.421644,39.996488,79.6,2,1,1,1,1.0,1,1,12,1996,0,0,1,0,0,1,0,0,0,0,540.0,537,0
116.693646,39.944018,93.93,2,1,1,1,0.2,1,0,9,2010,0,0,1,0,0,0,0,0,0,1,410.0,399,2
116.330515,39.978517,117.06,3,1,1,1,0.5,0,1,6,1996,0,0,0,1,0,0,0,0,0,1,850.0,951,-11
116.433321,39.906309,81.96,2,1,1,1,0.2,1,1,17,1980,1,0,0,0,0,1,0,0,0,0,499.0,644,-29
116.508181,39.807662,32.89,1,1,1,1,0.2,1,1,21,2008,1,0,0,0,0,0,0,0,0,1,107.0,98,7
116.471508,40.000031,67.39,1,1,1,1,0.429,1,1,23,2010,1,0,0,0,0,0,0,0,0,1,520.0,626,-20
116.38926399999998,39.886874,55.34,1,1,1,1,0.14300000000000002,1,1,14,2004,0,0,1,0,0,0,0,0,0,1,419.0,477,-13
116.224768,39.904248,68.87,2,1,1,1,0.5,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,200.0,254,-27
116.332984,39.893644,63.37,2,0,1,1,0.5,0,1,6,1990,0,0,0,1,0,1,0,0,0,0,544.0,467,13
116.488984,39.976004,60.0,2,1,1,1,0.333,0,1,7,1996,0,0,0,1,0,1,0,0,0,0,277.0,313,-13
116.429293,39.872461,27.04,1,1,1,1,0.12,1,1,23,2005,1,0,0,0,0,0,0,0,0,1,229.0,209,8
116.358465,39.940861,55.57,1,1,1,1,0.333,1,1,14,2005,0,0,1,0,0,0,0,0,0,1,558.0,511,8
116.435511,39.946194,77.58,2,1,1,1,0.667,1,1,14,2003,0,0,0,1,0,0,0,0,0,1,690.0,721,-4
116.369191,39.955198,49.1,1,1,1,1,0.214,1,1,20,2001,1,0,0,0,0,0,0,0,0,1,231.5,411,-77
116.353434,39.940291,86.11,2,1,1,1,0.25,1,1,22,2003,1,0,0,0,0,0,0,0,0,1,732.0,714,2
116.586465,39.918172,38.96,1,0,1,1,0.5,1,1,15,2005,0,0,0,1,0,0,0,0,0,1,163.0,223,-37
116.659332,39.901631,76.44,1,1,1,1,0.333,0,1,7,2002,0,0,0,1,0,1,0,0,0,0,257.5,314,-22
116.437104,39.971099,47.08,1,1,1,1,0.25,1,1,18,1997,0,0,1,0,0,0,0,0,0,1,260.0,305,-17
116.448075,39.984467,89.28,2,2,1,1,0.5,1,1,27,2010,0,0,0,1,0,0,0,0,0,1,800.0,1043,-30
116.471931,40.008739,123.52,2,1,1,2,0.375,1,1,28,1998,1,0,0,0,0,0,0,0,0,1,697.0,688,1
116.45648,39.878722,58.09,2,1,1,1,0.5,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,350.0,273,21
116.612342,39.935122,87.69,2,1,1,1,0.333,1,1,24,2010,1,0,0,0,0,0,0,0,0,1,340.0,334,1
116.43088799999998,40.000522,113.66,2,1,1,2,0.25,1,0,18,1996,1,0,0,0,0,1,0,0,0,0,740.0,601,18
116.437968,39.959943,70.06,3,1,1,1,0.5,0,1,6,1986,0,0,0,1,0,1,0,0,0,0,320.0,447,-39
116.428467,39.902511,61.77,1,1,1,1,0.4,1,1,17,2004,0,0,1,0,0,0,0,0,0,1,379.0,533,-40
116.482331,40.014156,103.3,2,2,1,1,0.25,1,1,26,2002,1,0,0,0,0,0,0,0,0,1,619.0,554,10
116.371187,40.00245,76.4,3,1,1,1,0.333,0,0,6,1990,0,0,0,1,0,1,0,0,0,0,590.0,542,8
116.51152,39.901436,104.01,2,2,1,2,0.5,1,1,19,2007,0,0,1,0,0,0,0,0,0,1,710.0,526,25
116.654682,40.125799,42.67,1,1,1,1,0.333,1,0,18,2004,0,0,0,1,0,1,0,0,0,0,153.0,192,-26
116.449479,39.86366500000001,86.43,2,1,1,1,0.375,1,0,24,2000,1,0,0,0,0,0,0,0,0,1,458.0,400,12
116.512315,39.985697,85.0,2,1,1,1,0.5,1,0,19,2011,0,0,0,1,0,0,0,0,0,1,562.0,626,-11
116.341599,39.726005,66.77,2,1,1,1,0.5,0,1,6,1994,0,0,0,1,0,0,0,1,0,0,154.0,237,-54
116.309462,39.941053,122.08,2,2,1,2,0.2,1,0,25,2004,1,0,0,0,0,0,0,0,0,1,990.0,973,1
116.384092,39.96456,96.3,3,1,1,1,0.333,1,0,18,1989,1,0,0,0,0,1,0,0,0,0,1270.0,999,21
116.473381,39.993011,58.08,2,1,1,1,0.25,1,1,18,1994,1,0,0,0,0,0,0,0,0,1,436.0,345,20
116.188426,39.935915,74.75,2,1,1,1,0.28600000000000003,1,1,16,1994,1,0,0,0,0,0,0,0,0,1,352.0,299,14
116.187698,39.933595,44.41,2,1,1,1,0.333,0,1,5,1979,0,0,0,1,0,0,0,1,0,0,243.0,195,19
116.399018,39.978141,39.0,1,1,1,1,0.333,0,0,6,1984,0,0,0,1,0,1,0,0,0,0,550.0,469,14
116.438344,39.95904,74.01,2,1,1,1,0.375,1,1,22,1999,0,0,1,0,0,0,0,0,0,1,540.0,502,7
116.369672,40.021,97.58,2,1,1,1,0.5,1,0,15,2003,0,0,1,0,0,0,0,0,0,1,538.0,619,-15
116.441781,39.991956,64.33,1,1,1,1,0.16699999999999998,1,0,24,1998,1,0,0,0,0,0,0,0,0,1,380.0,394,-3
116.469306,39.997106,90.67,2,2,1,1,0.25,1,1,26,2000,1,0,0,0,0,0,0,0,0,1,730.0,602,17
116.508181,39.807662,46.96,2,1,1,2,0.2,1,1,23,2008,1,0,0,0,0,0,0,0,0,1,205.0,184,10
116.295938,39.873528,80.83,3,1,1,1,0.5,0,1,6,1998,0,0,0,1,0,0,0,0,0,1,450.0,437,2
116.331446,40.085293,96.13,2,1,1,1,0.333,0,0,5,2000,0,0,0,1,0,1,0,0,0,0,320.0,383,-19
116.347869,39.876814,60.63,1,1,1,1,0.5,1,0,18,2008,1,0,0,0,0,0,0,0,0,1,413.0,438,-6
116.609957,39.91983,73.15,1,2,1,1,0.333,1,1,20,2009,0,0,1,0,0,0,0,0,0,1,466.0,374,19
116.432684,40.077562,186.82,3,1,1,2,0.333,1,0,10,2008,0,0,0,1,0,0,0,0,0,1,450.0,452,0
116.371787,39.905909,66.3,2,1,1,1,0.25,1,1,16,1985,0,0,1,0,0,0,0,0,0,1,788.0,634,19
116.272531,39.859806,91.67,2,1,1,1,0.5,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,446.0,371,16
116.407868,39.95802,36.7,1,1,1,1,0.25,0,1,6,1990,0,0,0,1,0,1,0,0,0,0,338.0,350,-3
116.437852,39.941438,51.9,1,1,1,1,0.25,1,1,23,2003,1,0,0,0,0,0,0,0,0,1,458.0,456,0
116.382606,39.983696,61.9,2,1,1,1,0.333,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,560.0,526,5
116.336897,40.062254,94.5,2,1,1,1,0.5,1,0,11,2007,0,0,0,1,0,0,0,0,0,1,470.0,416,11
116.504397,39.92941,46.52,1,1,1,1,0.5,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,350.0,253,27
116.383332,39.962892,60.6,3,1,1,1,0.333,0,0,6,1984,0,0,0,1,0,1,0,0,0,0,758.0,673,11
116.530553,39.921425,90.0,2,2,1,1,0.25,1,1,24,2004,1,0,0,0,0,0,0,0,0,1,548.0,460,15
116.446047,39.964131,44.24,1,1,1,1,0.28600000000000003,1,1,18,1987,1,0,0,0,0,0,0,0,0,1,237.0,300,-26
116.128533,39.723864,79.09,1,1,1,1,0.25,1,1,11,2010,1,0,0,0,0,0,0,0,0,1,144.0,164,-14
116.366335,39.877194,38.88,1,1,1,1,0.033,0,0,6,1987,0,0,0,1,0,1,0,0,0,0,412.0,343,16
116.441608,39.898639,71.17,2,1,1,1,0.333,0,1,6,1980,0,0,0,1,0,1,0,0,0,0,438.0,554,-26
116.452957,39.95468,64.9,3,1,1,1,0.333,0,0,5,1982,0,0,0,1,0,1,0,0,0,0,375.0,377,0
116.273525,39.912989,74.7,3,1,1,1,0.333,0,1,6,1980,0,0,0,1,0,1,0,0,0,0,600.0,482,19
116.332314,39.965927,68.3,3,1,1,1,0.333,0,1,6,1992,0,0,0,1,0,0,0,1,0,0,600.0,565,5
116.341467,40.087007,85.21,2,1,1,1,0.5,0,0,7,2002,0,0,0,1,0,1,0,0,0,0,442.0,328,25
116.413699,40.04035800000001,140.0,3,1,1,2,0.75,1,0,27,2015,0,0,0,1,0,0,0,0,0,1,926.0,933,0
116.326632,39.992911,76.6,3,1,1,1,0.5,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,950.0,729,23
116.433401,40.107867,93.76,2,1,1,2,0.5,0,0,6,2003,0,0,0,1,0,1,0,0,0,0,355.0,316,10
116.343001,39.964408,78.4,3,1,1,1,0.5,0,1,6,1986,0,0,0,1,0,1,0,0,0,0,532.0,696,-30
116.420117,39.907532,54.92,2,1,1,1,0.333,1,1,13,1970,0,0,1,0,0,1,0,0,0,0,490.0,453,7
116.429293,39.872461,60.75,1,1,1,1,0.158,1,1,32,2005,1,0,0,0,0,0,0,0,0,1,361.0,240,33
116.188935,40.05410300000001,82.57,3,1,1,2,0.222,1,0,10,2012,1,0,0,0,0,0,0,0,0,1,290.0,269,7
116.313465,39.856611,65.3,1,1,1,1,0.333,1,1,22,2007,1,0,0,0,0,0,0,0,0,1,392.0,340,13
116.308152,39.98669500000001,72.78,3,1,1,1,0.333,0,0,6,1992,0,0,0,1,0,1,0,0,0,0,905.0,642,29
116.35491299999998,40.040671,57.06,2,1,1,1,0.25,0,1,6,1980,0,0,0,1,0,1,0,0,0,0,332.0,380,-14
116.446167,39.969777,67.36,2,1,1,1,0.25,1,1,22,1987,1,0,0,0,0,0,0,0,0,1,340.0,394,-15
116.236106,39.899968,102.1,2,1,1,1,0.25,1,0,24,2003,1,0,0,0,0,0,0,0,0,1,305.0,374,-22
116.358225,40.010053000000006,60.76,2,1,1,1,0.5,0,1,6,1999,0,0,0,1,0,1,0,0,0,0,429.0,388,9
116.380145,39.985424,57.6,2,1,1,1,0.5,0,1,6,1995,0,0,0,1,0,1,0,0,0,0,595.0,451,24
116.315445,40.074203,93.25,2,1,1,1,0.667,1,0,28,2013,0,0,0,1,0,0,0,0,0,1,515.0,457,11
116.416117,39.999631,80.21,3,1,1,1,0.25,1,0,25,1990,1,0,0,0,0,0,0,0,0,1,440.0,515,-17
116.703713,39.95821,104.85,3,2,1,1,0.5,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,365.0,332,8
116.119651,39.934504,108.18,3,1,1,1,0.5,0,0,6,2003,0,0,0,1,0,1,0,0,0,0,435.0,398,8
116.589658,39.925265,70.88,2,1,1,1,0.333,1,0,9,2005,0,0,1,0,0,0,0,0,0,1,350.0,338,3
116.299708,40.050845,118.57,2,2,1,2,0.5,1,0,7,2011,0,0,0,1,0,0,0,0,0,1,928.0,840,9
116.483653,39.88914000000001,143.15,3,1,1,2,0.5,1,1,20,2009,1,0,0,0,0,0,0,0,0,1,1020.0,917,10
116.330357,39.692063,85.27,2,1,1,1,0.125,1,1,26,2014,0,0,1,0,0,0,0,0,0,1,237.8,292,-22
116.202122,39.928963,94.77,2,1,1,1,0.2,1,0,18,2001,0,0,1,0,0,0,0,0,0,1,340.0,394,-15
116.287408,39.906807,133.6,3,2,1,2,0.2,1,0,18,2000,1,0,0,0,0,0,0,0,0,1,900.0,701,22
116.469961,39.965058,54.97,2,1,1,1,0.333,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,357.0,350,1
116.521561,39.923289,53.0,2,1,1,1,0.28600000000000003,1,1,16,1989,0,0,1,0,0,0,0,0,0,1,237.0,217,8
116.695911,39.894711,50.42,1,1,1,1,0.5,0,0,6,2005,0,0,0,1,0,1,0,0,0,0,255.0,230,9
116.558159,39.954704,102.0,2,2,1,1,0.5,1,0,9,2013,0,0,0,1,0,0,0,0,0,1,420.0,465,-10
116.362306,40.035119,83.86,2,1,1,1,0.2,1,1,13,1999,0,0,1,0,0,0,0,0,0,1,315.0,442,-40
116.24553799999998,40.220033,62.6,1,1,1,1,0.333,0,1,6,2008,0,0,0,1,0,0,0,0,0,1,175.0,263,-50
116.335484,40.09232,106.1,3,1,1,1,0.5,0,1,7,2000,0,0,0,1,0,1,0,0,0,0,479.0,409,14
116.327846,40.08491400000001,130.66,3,1,1,2,0.5,0,0,7,2000,0,0,0,1,0,1,0,0,0,0,458.0,427,6
116.330345,39.984336,58.2,2,1,1,1,0.125,1,1,12,1988,0,0,1,0,0,0,0,0,0,1,645.0,655,-1
116.35133700000002,39.931197,41.2,1,1,1,1,0.333,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,373.5,420,-12
116.576406,39.861999,104.95,2,1,1,1,0.5,0,0,4,2004,0,0,0,1,0,1,0,0,0,0,420.0,471,-12
116.637113,39.910123,90.95,2,1,1,1,0.5,0,1,6,1999,0,0,0,1,0,1,0,0,0,0,375.0,335,10
116.488832,39.932702,49.46,2,1,1,1,0.2,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,249.0,292,-17
116.4388,40.054941,53.0,2,1,1,2,0.174,1,1,17,2011,0,0,1,0,0,0,0,0,0,1,528.0,392,25
116.466526,39.806206,102.62,3,2,1,1,0.5,0,1,6,2003,0,0,0,1,0,0,0,0,0,1,487.0,402,17
116.441446,39.943621,44.36,1,1,1,1,0.4,1,1,18,1991,0,0,1,0,0,0,0,0,0,1,483.0,428,11
116.505017,39.928801,70.3,3,1,1,1,0.5,0,1,6,1986,0,0,0,1,0,0,0,1,0,0,325.0,375,-15
116.345466,40.008394,87.0,1,1,1,1,0.222,1,1,19,2010,0,0,1,0,0,0,0,0,0,1,484.5,488,0
116.07251399999998,39.678855,91.6,2,1,1,1,0.5,0,0,15,2013,0,0,0,1,0,0,0,0,0,1,227.0,242,-7
116.462517,39.931273,43.79,1,1,1,1,0.154,1,1,15,1986,1,0,0,0,0,0,0,0,0,1,426.5,369,13
116.612342,39.935122,89.87,2,2,1,1,0.25,1,1,11,2010,0,0,1,0,0,0,0,0,0,1,480.0,396,17
116.480675,39.868869,50.57,1,1,1,1,0.25,0,0,6,2005,0,0,0,1,0,1,0,0,0,0,256.0,247,3
116.364028,39.870465,57.0,2,1,1,1,0.25,1,0,18,1993,1,0,0,0,0,0,0,0,0,1,363.0,304,16
116.432684,40.077562,160.85,3,1,1,2,0.5,1,0,16,2008,0,0,0,1,0,0,0,0,0,1,500.0,585,-17
116.414421,40.053513,34.85,1,0,1,1,0.333,1,1,21,2007,0,0,1,0,0,0,0,0,0,1,99.0,133,-34
116.265774,40.170928,37.0,1,0,0,1,0.16699999999999998,1,0,17,2010,0,0,0,1,0,0,0,0,0,1,206.0,141,31
116.27588,40.17221,18.06,1,0,0,1,0.833,1,0,28,2011,0,0,1,0,0,0,0,0,0,1,39.0,42,-7
116.430848,39.869676,76.0,2,1,1,1,0.222,1,0,22,1992,1,0,0,0,0,0,0,0,0,1,326.0,463,-42
116.366841,40.085494,98.0,3,1,1,1,0.667,1,1,20,2014,0,0,1,0,0,0,0,0,0,1,604.0,490,18
116.377942,39.847498,36.56,1,1,1,1,0.171,1,1,16,2011,0,0,0,1,0,0,0,0,0,1,288.0,240,16
116.350856,39.936512,49.8,2,1,1,1,0.333,0,1,6,1978,0,0,0,1,0,0,0,1,0,0,450.0,442,1
116.502674,39.93384,89.6,2,1,1,1,0.25,1,1,21,2000,1,0,0,0,0,1,0,0,0,0,358.0,409,-14
116.361669,39.934204,43.7,1,1,1,1,0.14300000000000002,0,0,6,1987,0,0,0,1,0,1,0,0,0,0,445.0,426,4
116.612342,39.935122,89.0,2,2,1,1,0.333,1,1,29,2010,1,0,0,0,0,0,0,0,0,1,314.3,330,-5
116.466857,39.810015,155.0,3,2,1,2,0.5,1,1,6,2013,0,0,0,1,0,0,0,0,0,1,853.0,896,-5
116.448302,39.960966,61.73,1,0,1,1,0.364,1,0,25,2008,1,0,0,0,0,0,0,0,0,1,196.0,330,-68
116.6512,39.898186,67.53,1,1,1,1,0.25,1,1,18,2005,0,0,1,0,0,0,0,0,0,1,220.0,293,-33
116.403304,39.891691,58.6,1,1,1,1,0.16699999999999998,1,1,9,2002,0,0,1,0,0,0,0,0,0,1,303.0,408,-34
116.316963,40.056306,68.58,2,1,1,1,0.5,0,1,6,1999,0,0,0,1,0,1,0,0,0,0,285.0,350,-22
116.557273,39.918665,54.4,1,1,1,1,0.16699999999999998,1,1,18,2002,1,0,0,0,0,0,0,0,0,1,288.0,205,28
116.175983,39.767012,129.82,3,2,1,2,0.5,1,0,15,2007,0,0,0,1,0,0,0,0,0,1,222.0,359,-62
116.435471,40.109315,75.0,2,1,1,1,0.5,0,0,7,1996,0,0,0,1,0,1,0,0,0,0,253.5,258,-1
116.451109,39.957879,54.11,3,1,1,1,0.333,0,0,6,1981,0,0,0,1,0,1,0,0,0,0,399.0,325,18
116.312131,39.970749,55.54,1,1,1,1,0.333,0,1,6,1995,0,0,0,1,0,1,0,0,0,0,466.0,459,1
116.58468,39.935758,82.35,2,1,1,2,0.2,1,1,11,2007,0,0,0,1,0,0,0,0,0,1,525.0,547,-4
116.488534,39.875468,59.38,2,1,1,1,0.5,0,1,6,1994,0,0,0,1,0,0,0,1,0,0,295.0,293,0
116.411885,39.87098,167.26,3,2,1,2,0.5,1,1,11,2002,0,0,1,0,0,0,0,0,0,1,900.0,795,11
116.416156,40.082585,139.49,2,2,1,2,0.5,1,1,14,2003,0,0,1,0,0,1,0,0,0,0,545.0,360,33
116.349009,40.074638,79.9,2,1,1,1,0.333,0,1,6,2004,0,0,0,1,0,1,0,0,0,0,380.0,350,7
116.41678,40.071013,266.51,4,2,1,2,0.5,1,1,13,2001,0,0,0,1,0,1,0,0,0,0,489.0,630,-28
116.26973,39.901123,74.25,3,1,1,1,0.333,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,419.0,388,7
116.432624,39.95512100000001,175.02,3,2,1,2,0.2,1,1,20,2003,1,0,0,0,0,0,0,0,0,1,1350.0,1057,21
116.348521,39.930655,43.9,1,1,1,1,0.25,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,408.0,429,-5
116.318694,40.087485,118.09,3,1,1,2,0.5,0,0,6,2008,0,0,0,1,0,1,0,0,0,0,288.0,392,-36
116.322609,40.082706,54.0,1,1,1,1,0.5,0,1,6,1996,0,0,0,1,0,0,0,1,0,0,265.0,277,-4
116.433989,39.973135,91.41,3,1,1,1,1.0,1,1,14,1998,0,0,1,0,0,0,0,0,0,1,583.0,745,-27
116.445042,39.894679,78.33,2,1,1,1,0.25,1,0,18,2002,1,0,0,0,0,0,0,0,0,1,720.0,600,16
116.421481,39.97137100000001,57.8,2,1,1,1,0.333,0,1,6,1985,0,0,0,1,0,1,0,0,0,0,418.0,365,12
116.360671,40.071023,66.8,2,1,1,1,0.5,0,1,6,2002,0,0,0,1,0,1,0,0,0,0,426.0,367,13
116.471006,40.016871,139.22,3,2,1,2,1.0,1,1,26,2007,0,0,1,0,0,0,0,0,0,1,350.0,1163,-232
116.331446,40.085293,95.25,2,1,1,1,0.5,0,0,6,2000,0,0,0,1,0,1,0,0,0,0,258.0,394,-52
116.277126,39.897751,93.47,2,1,1,1,0.25,1,0,22,2003,0,0,1,0,0,0,0,0,0,1,456.0,378,16
116.154608,39.726495,58.0,1,0,1,1,0.25,1,0,15,2011,0,0,0,1,0,0,0,0,0,1,134.0,201,-50
116.432684,40.077562,101.13,2,1,1,1,0.25,1,0,20,2008,1,0,0,0,0,0,0,0,0,1,225.0,307,-36
116.445165,40.044682,145.4,3,2,1,2,0.5,1,0,7,2004,0,0,0,1,0,1,0,0,0,0,980.0,818,16
116.175676,39.932521,78.46,2,1,1,1,0.25,1,1,18,2000,1,0,0,0,0,0,0,0,0,1,371.0,379,-2
116.434145,39.863841,178.0,3,1,1,2,0.333,1,1,25,2001,1,0,0,0,0,0,0,0,0,1,568.0,569,0
116.392796,39.96812,54.7,2,1,1,1,0.5,0,1,6,1991,0,0,0,1,0,1,0,0,0,0,530.0,606,-14
116.308194,39.943451,159.95,3,2,1,2,0.5,1,1,18,1999,1,0,0,0,0,0,0,0,0,1,980.0,1162,-18
116.476546,39.905624,60.0,1,0,1,1,0.267,1,0,21,2008,0,0,1,0,0,0,0,0,0,1,268.0,385,-43
116.513625,39.931024,78.49,2,1,1,1,0.375,1,1,26,2000,1,0,0,0,0,0,0,0,0,1,303.0,435,-43
116.443702,39.900208,47.86,1,1,1,1,0.16699999999999998,1,0,18,2005,1,0,0,0,0,0,0,0,0,1,460.0,410,10
116.344557,39.780149,74.0,2,1,1,1,0.5,0,1,7,1996,0,0,0,1,0,1,0,0,0,0,308.0,262,14
116.347869,39.876814,87.0,2,2,1,1,0.5,1,0,18,2008,1,0,0,0,0,0,0,0,0,1,625.0,664,-6
116.448075,39.984467,87.85,2,2,1,1,0.5,1,1,27,2011,0,0,1,0,0,0,0,0,0,1,1286.0,976,24
116.488534,39.875468,60.94,2,1,1,1,0.5,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,385.0,283,26
116.44528400000002,39.925343,56.69,2,1,1,1,0.5,0,0,6,1992,0,0,0,1,0,1,0,0,0,0,318.0,422,-32
116.266541,40.227012,83.57,2,2,1,1,0.5,0,1,7,2003,0,0,0,1,0,1,0,0,0,0,238.0,298,-25
116.441781,39.991956,45.1,1,1,1,1,0.5,0,0,7,1994,0,0,0,1,0,1,0,0,0,0,468.0,365,21
116.442558,39.897106,49.18,1,0,1,1,0.2,1,1,15,2008,1,0,0,0,0,0,0,0,0,1,460.0,403,12
116.670101,40.118729,64.54,1,1,1,1,0.25,1,0,18,2003,1,0,0,0,0,1,0,0,0,0,173.0,239,-38
116.426734,40.066064,96.58,2,1,1,1,0.5,0,0,6,1999,0,0,0,1,0,1,0,0,0,0,460.0,346,24
116.381487,39.881928,50.63,2,1,1,1,0.5,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,540.0,488,9
116.422403,39.987661,40.68,1,1,1,1,0.333,0,1,6,1986,0,0,0,1,0,1,0,0,0,0,288.0,280,2
116.60503500000002,40.051164,62.21,2,1,1,1,0.5,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,165.0,198,-20
116.315445,40.074203,80.38,2,1,1,1,1.0,1,0,25,2013,0,0,0,1,0,0,0,0,0,1,410.0,443,-8
116.233381,39.896656,126.67,3,2,1,2,1.0,1,0,15,2004,0,0,0,1,0,0,0,0,0,1,788.0,665,15
116.490126,39.920449,30.77,1,0,0,1,0.059,1,0,6,1991,0,0,0,1,0,1,0,0,0,0,144.8,193,-33
116.469302,39.929539,53.6,2,1,1,1,0.5,0,1,5,1982,0,0,0,1,0,1,0,0,0,0,276.0,323,-17
116.57395,39.92878,91.55,2,1,1,1,0.5,1,1,18,2006,0,0,1,0,0,0,0,0,0,1,469.0,371,20
116.357932,40.03632800000001,99.6,2,1,1,1,0.5,1,0,27,2006,0,0,0,1,0,0,0,0,0,1,423.0,483,-14
116.415742,40.077796,198.65,3,1,1,2,0.375,1,1,32,2003,1,0,0,0,0,1,0,0,0,0,500.0,489,2
116.337584,39.79502100000001,95.82,2,1,1,1,0.5,0,1,6,2003,0,0,0,1,0,1,0,0,0,0,300.0,389,-29
116.415742,40.077796,197.0,3,2,1,2,0.333,1,1,19,2003,0,0,0,1,0,1,0,0,0,0,540.0,448,16
116.504579,39.795716,86.17,2,1,1,1,0.5,1,0,9,2003,0,0,0,1,0,0,0,0,0,1,498.0,359,27
116.351354,40.072433,81.85,2,1,1,1,0.333,0,1,6,2005,0,0,0,1,0,1,0,0,0,0,391.5,340,13
116.232365,40.235529,56.64,2,1,1,1,0.333,0,0,4,1980,0,0,0,1,0,1,0,0,0,0,220.0,199,9
116.512916,39.966511,78.39,2,1,1,1,0.3,1,0,24,2005,1,0,0,0,0,0,0,0,0,1,470.0,418,10
116.420472,40.003028,43.55,1,1,1,1,0.333,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,359.0,298,16
116.456697,39.92228400000001,61.22,2,1,1,1,0.28600000000000003,1,1,18,1991,1,0,0,0,0,0,0,0,0,1,435.0,424,2
116.423654,39.973703,115.97,3,1,1,2,0.333,1,1,18,1995,1,0,0,0,0,0,0,0,0,1,900.0,832,7
116.476213,39.897851,90.23,3,1,1,1,0.5,1,1,28,2010,0,0,1,0,0,0,0,0,0,1,695.5,709,-2
116.501958,39.882586,64.54,1,1,1,1,0.25,1,1,12,2004,0,0,0,1,0,0,0,0,0,1,290.0,366,-26
116.397236,39.864463,73.35,2,1,1,1,0.2,1,0,24,2000,1,0,0,0,0,1,0,0,0,0,400.0,316,20
116.311776,40.084907,96.43,3,1,1,1,0.333,0,0,6,2003,0,0,0,1,0,1,0,0,0,0,298.0,375,-26
116.343245,39.900529,33.89,1,1,1,2,0.1,1,1,16,2007,1,0,0,0,0,0,0,0,0,1,325.0,382,-17
116.559953,40.117154,96.11,2,1,1,1,0.5,1,1,9,2013,0,0,1,0,0,0,0,0,0,1,382.0,383,0
116.422403,39.987661,57.0,2,1,1,1,0.5,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,260.0,361,-39
116.659218,40.128885,52.31,2,1,1,1,0.333,0,1,5,1983,0,0,0,1,0,1,0,0,0,0,245.5,251,-2
116.369971,39.856204,28.33,1,0,1,1,0.273,1,1,24,2002,1,0,0,0,0,0,0,0,0,1,215.8,193,10
116.331754,40.051652,94.34,2,1,1,1,0.5,1,0,19,2011,0,0,0,1,0,0,0,0,0,1,739.0,573,22
116.421118,39.870943,51.4,1,1,1,1,0.08,1,1,9,1994,0,0,1,0,0,1,0,0,0,0,389.0,327,15
116.298094,39.95077,88.56,2,1,1,1,0.667,1,1,17,2003,0,0,0,1,0,0,0,0,0,1,949.5,800,15
116.480675,39.868869,53.67,1,1,1,1,0.333,0,0,6,2005,0,0,0,1,0,1,0,0,0,0,284.0,261,7
116.117019,39.93386,61.32,2,1,1,1,0.333,0,0,6,1990,0,0,0,1,0,1,0,0,0,0,249.0,217,12
116.603501,39.919667,89.34,3,1,1,1,0.5,0,1,6,1996,0,0,0,1,0,1,0,0,0,0,286.0,315,-10
116.346109,39.756539,60.33,2,1,1,1,0.5,0,1,6,1996,0,0,0,1,0,1,0,0,0,0,198.0,240,-21
116.384761,39.844664,92.67,2,1,1,2,0.5,0,1,6,1996,0,0,0,1,0,1,0,0,0,0,315.0,455,-44
116.233381,39.896656,79.6,2,1,1,1,0.333,1,0,23,2004,1,0,0,0,0,0,0,0,0,1,450.0,370,17
116.343785,39.893621,143.71,3,2,1,2,0.222,1,1,28,1999,1,0,0,0,0,0,0,0,0,1,766.0,969,-26
116.55893799999998,39.922567,58.27,2,1,1,1,0.5,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,295.5,262,11
116.116904,39.910865,88.0,2,1,1,1,0.5,1,0,26,2012,0,0,0,1,0,0,0,0,0,1,294.0,364,-23
116.315445,40.074203,86.76,2,1,1,1,0.667,1,0,27,2013,0,0,0,1,0,0,0,0,0,1,425.0,413,2
116.416543,39.869811,85.47,2,1,1,1,0.25,1,1,11,2005,0,0,1,0,0,0,0,0,0,1,600.0,511,14
116.349167,39.74205900000001,108.27,2,2,1,1,0.5,1,0,13,2007,0,0,1,0,0,0,0,0,0,1,540.0,412,23
116.338225,40.08248,117.0,3,1,1,1,0.5,0,1,6,2002,0,0,0,1,0,1,0,0,0,0,542.0,436,19
116.427682,40.050832,67.21,1,1,1,1,0.3,1,1,25,2004,1,0,0,0,0,0,0,0,0,1,335.0,314,6
